financial	財政上の,財務の,金融上の,財界人の	597	4076
body	身体,本体,本文	598	4070
eat	を食べる	599	4068
per	につき,～で,ごとに,によって,を通じて	600	4059
English	英語の,英語	601	4057
step	ステップ,一歩,歩み,足の運び,段,階段,処置,歩く,を踏みいれる	602	4045
decide	決める,決心する	604	4038
toward	【前置詞】の方へ	605	4034
late	遅れた,遅刻した,遅く	606	4028
whose	【代名詞】だれの	607	4027
specific	特有の,特効薬,明確な,特定の	608	4025
spike	大くぎ,(塀の)忍び返し,(競技用の靴の)(バレー)スパイク,【植物】穂,穂状花序	609	4013
decision	決意,決定	610	4012
structure	構造化する,構造,組織	611	4011
wrong	故障して,具合が悪い,まちがった	612	4010
address	に話しかける,(仕事などに)本気で取り組む,演説	613	4008
full	いっぱいの,満腹である	614	4007
perhaps	たぶん,おそらく	616	3997
recently	最近	617	3996
north	北,北部	618	3993
TEXA 	TEXA社,ほか 	619	3992
wait	待つ	620	3989
condition	条件,状態,様子,状況,健康状態,社会的地位,身分,を制約する,調整する,【文法】条件文[節]	621	3979
character	登場人物,人格,個性(特に道徳的,倫理的な面における個人の性質),性質,特徴,性格,品性,評判,人物,文字	622	3959
morning	朝,午前	622	3959
enjoy	を楽しむ	624	3957
building	建物	625	3954
above	【前置詞】[基準上],の上に,超越して	626	3934
boy	男の子,少年,【間投詞】おや,まあ	627	3932
relate	関係がある,を関係づける,を述べる,話す	628	3924
fund	資金,たくわえ,財源	629	3923
reach	に到着する,に手が届く	630	3913
return	帰る,戻る,を返す	631	3911
signal	信号(を送る),合図(する),【和製英語】ブロックサイン	631	3911
MM 	メールマガジン (mail magazine),経営学修士 (Master of Management)　ほか	633	3892
speak	【基本動詞】[イメージ:音を出す + 一方通行]	634	3884
technology	テクノロジー,科学技術,技術工学,工芸学,専門語	634	3884
nation	民族,国家,国民,主権国	636	3876
college	大学	637	3873
addition	追加	638	3857
summer	夏	639	3856
whatever	なんでも,どんなでも,物は何でも,どんな事が～とも,どんな～でも,いったい何	640	3854
feature	特徴,顔立ち,地形,【文法】素性,の特徴をなす,(新聞が)特集する,主演する	641	3851
practice	練習,実践,を練習する,を実行する	642	3845
represent	を表す,示す,代表する	643	3830
cd	compact disk,コンパクトディスク	644	3821
growth	茂み,成長,増加,発展,栽培	645	3819
himself	彼自身	646	3818
source	情報源,みなもと,源,水源(地),出所	647	3813
future	未来,将来の,【文法】未来時制	648	3811
gonna	つもり 	648	3811
stand	立つ,立っている	650	3787
pick	突く,選ぶ,つまようじ	651	3783
period	ピリオド,期間,時代,周期,月経,段階,終わり,年代物の	652	3781
project	計画(する),事業,を考案する,を投げ出す,を投影する	653	3776
unit	(学科の)単位,一人,一個,一団,一群,部隊(stuffやthingのように｢あれ･例の物｣くらいの軽い意味で用いられる),【俗語】ペニス	653	3776
wonder	(～かと)疑問に思う,に驚く,を不思議に思う,驚き,不思議(なもの)	655	3775
director	ディレクター,監督,【会社】役員,取締役,部長,本部長	656	3769
common	一般的な,共通の	657	3768
campaign	キャンペーン,運動,軍事行動,戦役,政治運動,競争,会戦,方面作戦,作戦行動,従軍,勧誘,遊説(する)	658	3760
west	西,西の,西に	659	3749
social	社会の,社会生活を営む,社会的な,社交の	660	3731
performance	遂行,実行,演技,上演,性能,できばえ,成績	661	3727
vote	投票する,投票数,投票用紙,投票権	661	3727
light	光,信号,あかり	663	3726
dollar	ドル	664	3723
Cancer	ガン	665	3713
outside	外側,外側の,外側に,【前置詞】の外側に	666	3710
certain	疑う余地のない,いくらかの,確信して,確実な,間違いのない,信頼できる,必ず～する,特定の,とある	667	3707
fun	楽しみ	667	3707
target	目的物,対象の,的	669	3702
management	取扱い,管理,取り扱い,経営,経営学	670	3701
complete	完全な,完成した,全くの,を完成する	671	3693
picture	写真,絵,を心に想いえがく	672	3692
domain	領地,領土,範囲,変域,統治地域	673	3691
final	最後の	674	3690
plant	植物	675	3670
occur	(出来事が偶然)起こる,心に浮かぶ	676	3663
island	島	677	3658
god	神	678	3653
leader	リーダー,指導者	679	3650
size	大きさ,寸法	680	3649
lower	いっそう低い,を低くする,下げる,低くなる,下がる	681	3637
wear	を身につけている	681	3637
suppose	だと思う,だと想像する,仮定する,【接続詞】もし～だとしたら	683	3634
press	圧迫する,を押す,を抱きしめる,を絞る,をうるさくせがむ,を押し付ける,アイロンをかける,出版物,新聞界,徴発	684	3631
fight	戦う,戦い	685	3626
TV	テレビ,television	686	3621
account	勘定書,預金口座,report,consideration,importance,reason,説明する	687	3617
itself	それ自身	688	3612
etc.	等,ほか	689	3611
third	(日付の)3日,第3,3番目,第3の,3番目の	690	3610
mention	について述べる,言及する,refer to	691	3609
release	を解放する,自由にする,を発表する,(ガスなど)を放す,解放,放免,公表,発表	692	3600
link	連結するもの,連接棒,を連結する,を握る,組み合う,たいまつ,輪,きずな,連鎖,可溶接解片	693	3598
blood	血筋,家柄,血	694	3596
experiment	実験装置,試み,実験する,実験,実験作業	695	3573
anyway	とにかく	696	3566
heart	心,心臓	697	3564
obtain	を得る	698	3551
board	議会のテーブル,理事会,役員会,委員会,取締役会,株式取引所,食卓,板,食事,舞台,厚紙,ボール紙,台紙	699	3543
church	教会	699	3543
park	公園	701	3531
father	父	702	3525
choose	選ぶ	703	3517
mile	【単位】マイル(1マイルは約1609m),海里,かなりの距離,かなり	704	3515
William	【人名】ウィリアム,愛称Bill	705	3514
complex	コンプレックス,強迫観念,固定概念,合成物,複合体,コンビナート,総合ビル,複合の,複雑な,込み入った	706	3507
potential	可能性のある,可能な,潜在力のある,位置の,電位の,潜在的な	707	3499
administration	政治,管理,執行,支配,行政,処理,投与,主管庁,政権	708	3496
save	を救う,を蓄える,を省く	708	3496
quality	良質な,質,性質,品質,良質,優良性,特色,特質,特性,上流社会の	710	3494
short	短い	711	3491
IUS 	女性用避妊法の一種,ほか 	712	3488
lie	横たわる,寝る,位置する,横たわっている,うそ,詐欺,虚言	714	3471
industry	取り引き,産業,工業,生産,経営者,勤勉,精励,勤労	715	3469
special	特別な	716	3468
eye	目	717	3460
concentration	集中,濃度,選鉱	718	3450
store	店	719	3441
Congress	アメリカの議会	720	3436
space	空間,スペース,宇宙	721	3430
rest	安心している,休む,残り,その他,休息,睡眠,自由,免除,死,永眠,眠る,位置を置く,～次第である,(法廷用語)既に説明し尽くしたので発言をやめる	722	3427
affect	に影響する,に作用する,気取る,ふりをする,愛着を感じる	724	3410
except	を除外する,以外は,除く,のほかは,を除いては,を省く	725	3403
relationship	関係	726	3400
exactly	正確に,ちょうど	727	3399
behind	【前置詞】[背後]	728	3392
animal	動物	729	3390
focus	焦点を合わせる,集中する,焦点,【和製英語】ピント	730	3389
check	チェックする,を急に止める,を抑制する,を調査する,一致する,停止,妨害,検査,照合,小切手,反撃,勘定書	731	3385
field	野原,(球)をさばく,処理する	732	3384
July	【月】7月	733	3369
tissue	(動植物の細胞の)組織,織物,薄い織物	734	3363
o	【血液】O型,オー型,【ギリシャ文字】オミクロン,Omicron,小文字は,ο,【参照】Greek alphabet(ギリシャ文字)	736	3356
fire	火,を解雇する,を首にする	737	3351
NYT 	ニューヨーク・タイムズ(The New York Times)	738	3350
military	軍隊の,軍の,陸軍の,軍人の	739	3347
date	日付,デート	740	3346
international	国際労働者同盟,インター(ナショナル)	742	3334
lack	がない,足りない,欠けている,に乏しい,不足	743	3330
particular	件,事項,箇条,特殊な,特別な,特有の,特定の,格別の,詳しい,好みがうるさい	743	3330
treat	を扱う,を手当てする,楽しみ,喜び,おごり	745	3328
episode	挿話	746	3322
budget	予算を計上する,予算を立てる,予算,家計	747	3320
wife	妻	747	3320
player	選手,プレーヤー	749	3312
wo	whoa	749	3312
normal	普通の,平均的な,標準の,典型的な,平均値	751	3306
trial	公判,裁判,試験,試み,試練,努力,苦難	752	3292
bear	運ぶ,を生む,を持っている,負担する,がまんする,【動物】クマ,熊,乱暴者,弱気筋,慎重派	753	3284
finally	ついに	754	3283
economic	実用的な,経済学上の,経済の,経済上の,合理的な	755	3282
due	予定の,支払期日がきて,当然支払われるべき,支払(提出)期日,満期日,会費	756	3278
mark	点,記号,目標,印(をつける),跡(を残す),値段をつける,特徴づける,マルク(ドイツの通貨単位)	757	3276
personal	人事消息欄,人の,個人的な,直接に自分でやった,容貌の,【文法】人称の	758	3273
red	赤い	759	3268
slate	予定する,酷評する,候補に立てる,石板,スレート(でふく),【見出語】schedule	760	3265
therefore	従って,それ故に,その結果	760	3265
journal	日刊新聞,新聞,日記,雑誌	762	3257
themselves	彼ら自身で	763	3244
catch	(病気)にかかる,を捕らえる,をつかまえる	764	3241
moment	瞬間,時期,重要性	765	3237
private	個人の,私有の,私用の,秘密の	767	3217
acid	酸っぱい,【俗語】麻薬,LSD	768	3215
main	主な	769	3213
committee	委員会,委員	770	3201
author	張本人,著者,作家	771	3195
association	連想,会,組合,教会,連合,合同,同盟,関連性	773	3184
letter	手紙	774	3178
stage	ステージ,を上演する,舞台,段階,行なう	775	3169
material	材質試験,材料,資料,物質的な,肉体的な,重要な,実質的な	776	3163
RNA 	リボ核酸	777	3161
foot	足,【単位】フィート(1フィートは約30.5cm,12inches)	778	3155
lawyer	法律家,弁護士	778	3155
near	【前置詞】の近くに,【見出語】approach,に近づく	780	3146
medical	医学の,内科の,医学生	781	3140
happy	しあわせな,うれしい/ glad	782	3132
road	道	783	3130
husband	夫	784	3114
rise	のぼる	785	3113
pattern	パターン,模範,原型,模様,柄,型,傾向,に模様をつける	786	3112
museum	博物館,美術館	787	3109
trade	を交換する,商売する,取り引きする,貿易する,商業,売買,通商,職業,同業者,顧客	787	3109
longer	より長い 	789	3107
please	どうぞ	790	3090
reaction	反応,反作用	790	3090
sex	性(の),性的な,男女の,性行動,性的本能,性欲,性別,(集合的)男性,女性	792	3088
inside	内側,内側の,内側に,【前置詞】の内側に	793	3084
direct	を指示する,(道)を教える,(注意)をむける,まっすぐの･に	794	3080
media	媒体	794	3080
score	理由,20,スコア,得点(する),記録する,非難する,【見出語】charge,censure	796	3071
establish	を確立する,設立する,(事実など)を確定する,立証する	797	3068
fine	元気な,申し分ない,すてきな,けっこうな,晴れ,晴れている	798	3065
receptor	レセプター(受容体)	799	3058
central	中央の	800	3056
bank	銀行,(川の)土手	801	3055
